"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"197867",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
"4338913",1,67,76,11,296,36,0,27,130,55,5,58,3,8,35,11,12,34,0,421,0,3
"217734",0,1,0,0,0,0,1,1,0,5,1,1,0,1,2,2,1,3,2,0,0,0
"304779",2,5,1,3,2,4,3,2,0,5,3,0,5,6,2,3,9,2,17,0,0,0
"834424",0,27,8,17,0,0,1,1,31,85,0,25,2,0,18,4,8,15,1,0,0,0
"262668",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"933007",0,0,0,0,0,0,0,0,3,67,0,0,0,4,0,63,26,0,0,0,2,1
"561694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4332878",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"302614",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"161579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"349257",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"4423008",1,31,13,0,0,0,1,2,3,6,0,46,0,0,0,0,1,22,0,0,0,0
"353049",0,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,0,1,1,0,0,0
"428632",6,40,0,0,0,0,2,0,0,1247,0,391,0,1,355,0,1287,88,340,0,1,0
"4370979",0,0,7,49,1,20,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"256394",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"175619",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4431171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1979093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"238205",3,1,0,5,0,2,3,4,7,7,3,1,8,4,3,5,11,0,2,0,0,0
"552376",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"222214",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,37,7
"1144037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"132041",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
"818838",0,2,1,0,0,0,0,0,0,26,0,1,0,0,3,0,0,0,0,0,0,0
"647335",0,82,25,5,4,0,0,0,48,0,0,46,2,0,0,0,0,65,0,1,0,0
"365181",1,6,6,0,0,8,6,3,0,12,5,1,2,3,0,16,2,4,6,0,0,0
"234031",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4323728",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0
"354798",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4418090",0,0,0,1,0,3,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1
"536412",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0
"585584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0
"341912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"13880",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"344394",7,3,3,5,0,1,5,2,2,11,6,2,15,6,12,6,33,11,4,0,0,0
"322114",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2841538",0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1838560",17,21,19,21,2,44,11,23,20,43,49,30,173,49,104,90,145,28,23,0,0,0
"310060",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4336569",0,3,0,0,0,1,0,0,0,0,0,1,4,0,7,0,0,0,0,0,0,0
"1058954",48,8,26,16,0,6,131,132,74,9,4,7,6,10,21,0,2,12,77,0,0,0
"576808",187,5,16,36,2,5,259,279,44,11,28,6,3,0,4,12,27,8,23,0,2,0
"707986",0,1,0,0,0,0,0,0,0,16,0,1,0,0,3,0,15,2,5,0,0,0
"251512",0,5,3,7,0,0,0,0,8,21,0,4,0,0,1,1,1,1,1,0,0,0
"826836",17,21,5,1,0,6,5,6,20,18,5,11,1,4,5,1,5,49,15,0,0,0
"4451212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
"193887",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"1039584",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1576802",17,16,0,27,1,88,15,24,63,2,4,18,137,3,7,72,256,15,7,1,0,0
"288223",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029165",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"331537",4,0,0,1,0,0,1,0,1,0,1,0,2,1,2,2,2,0,0,0,0,0
"548621",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180489",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"589848",33,5,84,52,0,0,24,24,1,26,16,17,28,0,30,0,0,23,0,0,0,0
"4479802",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1
"304758",2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0
"3086260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2876801",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643362",0,0,0,3,3,0,0,0,2,0,0,0,3,2,0,3,3,0,0,0,0,0
"10829",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"3145540",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1
"571731",6,6,0,0,177,0,3,0,31,3,0,5,1,2,0,0,0,1,0,0,0,0
"531206",0,1,2,0,0,2,0,0,2,5,1,7,7,1,6,2,4,0,2,0,0,0
"195276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4300917",4,1,6,1,0,2,7,1,8,1,4,0,2,0,0,0,0,0,13,0,0,0
"257916",1,17,7,13,0,0,3,0,25,5,2,24,6,0,0,0,1,21,0,0,0,0
"4458038",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804119",0,23,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0
"714202",35,10,3,2,1,0,23,27,0,22,3,8,1,1470,21,7,13,1,67,3541,512,1114
"753230",26,45,71,39,31,0,11,19,1,184,120,102,229,143,138,70,69,128,17,0,0,0
"828043",24,22,1,0,0,0,18,16,0,42,3,16,0,7,9,0,5,62,0,0,0,0
"582574",1,11,0,1,0,2,0,4,1,28,9,11,1,7,13,1,6,6,0,1,0,0
"347451",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1063126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4375860",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193336",1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0
"719098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"221454",3,1,9,6,0,4,1,1,2,0,2,0,10,8,18,14,16,8,17,0,0,0
"292299",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"333096",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593016",0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0
"606109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3
"359098",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3265591",1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361428",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"843553",1,0,2,2,0,3,4,1,1,3,4,4,5,4,11,6,2,2,11,0,0,0
"1124783",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,1,2
"114700",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222433",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2766548",25,8,0,0,0,0,5,34,0,0,0,21,0,431,6,38,2,0,0,1192,63,119
"828676",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"247170",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"583768",2,10,2,0,0,2,14,8,3,19,5,5,2,5,15,0,0,0,23,0,0,0
"54794",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342350",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
"160380",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"341322",0,0,0,1,0,0,0,0,0,4,1,1,1,0,0,1,4,0,0,0,0,0
"583500",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,1,0,0,0
"653800",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
"736489",2,0,0,0,4,1,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"562603",3,0,0,1,0,0,12,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"359950",7,7,6,2,0,6,5,4,8,5,11,20,15,5,20,11,12,11,9,0,0,0
"138271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"248567",0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
"520966",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"369555",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"48444",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"551209",0,20,0,1,0,5,0,0,0,81,0,8,1,1,17,0,0,26,0,0,0,0
"248695",0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"579475",0,31,2,1,0,12,2,3,23,4,1,59,5,0,0,0,5,38,1,0,0,0
"4303992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"536448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"192654",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"138056",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"185988",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3312999",0,4,1,0,0,1,0,0,0,57,26,3,4,131,5,36,32,10,0,1,3,0
"536866",0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0
"2438948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"4351339",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675666",578,90,99,167,3,34,507,987,42,69,380,17,7,1,18,56,146,46,251,1,2,0
"916143",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"239771",7,9,10,5,1,6,8,13,5,5,15,7,36,5,24,16,47,9,3,0,0,0
"519290",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"775866",11,0,0,6,0,49,4,7,21,1,11,0,2,0,10,14,76,0,10,0,0,0
"79436",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"4436801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"342683",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4421594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1138850",0,0,0,3,0,0,0,0,6,1,0,0,1,0,4,3,0,0,4,0,0,0
"4317536",1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"170353",7,0,0,1,0,3,5,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0
"16144",16,21,6,19,1,40,10,17,12,4,9,15,27,30,54,89,110,12,10,0,0,0
"4315688",0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2891951",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"27312",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"587789",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"303739",5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301596",0,0,1,1,0,0,1,3,0,1,1,0,2,1,0,0,1,9,0,0,0,0
"622303",3,2,0,2,0,3,1,1,0,4,0,4,5,7,15,1,7,3,3,0,0,0
"531436",1,0,1,0,0,0,0,0,0,0,1,0,2,0,2,1,2,0,1,0,0,0
"176775",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535500",0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0
"180874",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4300130",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760594",0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"159797",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"242252",1,3,0,1,11,0,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"172296",0,0,2,1,0,2,0,0,0,0,7,1,3,2,9,2,5,32,0,0,0,0
"192396",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"1113820",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1136109",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"652375",5,5,8,24,0,2,21,16,119,32,1,5,2,0,10,4,1,1,4,0,0,0
"213679",1,1,9,1,0,1,3,2,27,0,0,0,0,0,8,0,0,0,0,0,0,1
"550996",1,2,0,0,0,0,1,1,1,6,3,1,0,740,1,3,4,0,1,2269,569,1743
"556901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"16084",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4330071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"292105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"831193",12,5,23,7,12,1,13,21,8,8,4,10,2,4,22,0,0,13,54,0,0,0
"1846390",0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0
"4340528",4,1,1,0,0,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
"997439",5,11,6,0,0,11,7,8,8,20,8,17,6,9,41,36,2,19,7,0,0,0
"10486",2,0,0,1,0,0,1,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0
"4321936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"223895",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0
"4301566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"164133",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"365127",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"580518",0,0,1,0,0,1,1,0,1,1,0,0,0,2,0,1,4,0,0,0,0,0
"4454394",4,2,2,2,0,2,1,0,7,1,1,2,6,3,5,2,11,11,66,0,0,0
"246494",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124742",4,0,0,0,0,0,3,0,0,0,0,0,0,1,3,12,12,0,2,1,1,1
"286507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1657484",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587175",1,1,13,10,0,0,2,3,0,1,4,0,3,0,1,0,0,0,0,0,0,0
"810936",0,1,2,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
"204352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4412788",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"343047",0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
"1118166",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"252678",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590243",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"582466",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0
"591223",1,0,3,1,0,2,0,0,0,1,0,1,4,6,2,2,7,2,0,0,0,0
"178584",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"4407603",9,1,68,3,0,1,1,1,0,11,20,10,25,10,7,25,8,6,0,0,0,0
"170412",0,1,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"815573",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"338273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"100628",0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"2055248",0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
"567349",19,5,0,45,1,243,15,71,0,33,0,8,14,822,207,477,351,11,0,710,97,378
"365634",0,0,0,0,0,2,1,0,1,1,6,2,6,0,9,9,6,0,0,0,0,0
"818289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
"199640",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3745960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"193831",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"369486",2,0,1,0,0,1,0,0,1,0,2,3,10,1,1,4,2,0,14,0,0,0
"573107",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0
"4396652",0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0
"775607",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"540856",3,1,1,2,0,0,0,0,1,0,1,4,5,0,8,4,6,0,11,0,0,0
"363731",1,1,4,6,0,2,2,7,2,1,5,0,30,2,25,2,2,0,15,0,0,0
"4426991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"353645",0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"4371888",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0
"4229176",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4329416",7,0,2,1,0,0,0,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0
"548585",5,0,0,1,3,5,6,3,0,6,3,6,2,5,5,7,8,3,4,17171,1269,4583
"561587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"243911",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"553290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"557978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"512114",0,1,11,1,0,0,1,1,0,3,2,0,1,77,1,29,3,0,1,172,128,577
"770389",41,15,1,1,10,17,16,22,2,4,5,17,0,2,56,2,1,28,36,0,0,0
"835283",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0
"4454511",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"308786",0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"1637544",0,0,0,0,0,0,0,0,51,1,0,3,0,1,0,0,0,0,0,0,0,0
"284321",0,0,1,4,0,2,2,4,8,1,1,0,0,0,0,0,0,0,1,0,0,0
"150089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"223056",0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,2,3,0,0,0,0,0
"194297",3,0,0,2,0,4,4,0,0,4,2,0,1,1,3,7,2,0,7,0,0,0
"4306836",7,46,7,0,0,0,1,2,8,50,28,72,23,2,8,8,9,62,0,0,0,0
"163380",1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"221904",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"101967",55,0,0,1,0,0,23,31,77,11,4,3,3,34,3,9,37,0,0,0,13,0
"930873",0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"1125179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"149163",0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0
"4350702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1
"576965",0,1,0,0,0,0,0,0,1,4,0,0,0,2,0,1,0,0,0,0,0,0
"299398",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"320250",16,0,0,0,0,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728991",0,2,6,1,0,1,2,1,20,6,2,2,7,0,0,0,0,7,11,0,0,0
"564188",0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588869",14,3,6,1,0,0,6,6,0,4,2,1,3,0,8,0,0,9,1,0,0,0
"582897",0,14,5,15,0,1,0,0,10,8,0,0,7,0,1,0,0,4,0,0,0,0
"214919",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"552003",0,2,0,1,0,0,0,1,0,7,0,3,3,0,0,0,1,1,0,0,0,0
"22697",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"577588",1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"740817",0,0,0,0,0,3,0,0,12,13,0,0,0,0,0,0,7,20,0,0,0,0
"356639",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"828776",1,1,0,0,0,0,0,0,0,26,0,0,0,64,0,12,17,0,0,69,45,22
"301270",0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,3,5,0,2,0,0,0
"323135",0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
"586984",5,6,0,0,3,1,3,4,2,1,3,2,0,4,6,1,2,2,2,0,0,0
"609098",0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"4389586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"301667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4415163",42,33,7,15,0,10,98,85,38,18,3,15,2,0,1,1,1,41,23,0,0,0
"583117",0,20,1,0,0,0,1,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0
"569790",12,4,3,2,0,0,9,30,2,2,5,0,2,2,3,2,6,0,31,0,0,1
"4412336",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"365385",15,8,11,2,2,15,3,5,0,12,19,4,0,8,4,12,2,2,2,1,0,0
"516611",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"192963",0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
"720604",89,6,23,3,0,11,40,87,10,87,1,17,44,0,1,0,1,1,0,1,0,0
"186090",0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"823634",5,8,2,2,0,9,4,7,3,12,7,0,4,1,1,2,0,3,3,0,0,0
"747130",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
